; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m5/peak-motifs_positions_6nt_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m5/peak-motifs_positions_6nt_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m5/peak-motifs_positions_6nt_m5.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m5/peak-motifs_positions_6nt_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_6nt_m5	13	4	1	-26.100	12.800	38.900	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_6nt_m5	-5.0	6633	2594293	190015	6.824499e-02	6.657514e-02	185365.64	4.305871e-29	7.492216e-27	26.13	1
positions_6nt_m5	-4.9	6572	2600865	183443	6.588462e-02	6.402080e-02	178253.56	5.793983e-37	1.008153e-34	34.00	2
positions_6nt_m5	-4.8	6051	2606916	177392	6.371137e-02	6.198988e-02	172598.86	9.483180e-33	1.650073e-30	29.78	3
positions_6nt_m5	-4.7	5865	2612781	171527	6.160492e-02	5.957721e-02	165881.25	3.517056e-46	6.119678e-44	43.21	4
positions_6nt_m5	-4.6	5830	2618611	165697	5.951104e-02	5.746915e-02	160011.77	2.585049e-48	4.497985e-46	45.35	5
positions_6nt_m5	-4.5	5665	2624276	160032	5.747642e-02	5.561810e-02	154857.86	1.359922e-41	2.366264e-39	38.63	6
positions_6nt_m5	-4.4	5490	2629766	154542	5.550466e-02	5.342886e-02	148762.35	3.353432e-53	5.834972e-51	50.23	7
positions_6nt_m5	-4.3	5419	2635185	149123	5.355839e-02	5.168376e-02	143903.47	3.918592e-45	6.818349e-43	42.17	8
positions_6nt_m5	-4.2	5193	2640378	143930	5.169329e-02	4.979416e-02	138642.23	7.963795e-48	1.385700e-45	44.86	9
positions_6nt_m5	-4.1	4950	2645328	138980	4.991547e-02	4.779324e-02	133071.05	2.378945e-61	4.139365e-59	58.38	10
positions_6nt_m5	-4.0	4812	2650140	134168	4.818721e-02	4.622048e-02	128692.02	1.165668e-54	2.028262e-52	51.69	11
positions_6nt_m5	-3.9	4554	2654694	129614	4.655162e-02	4.434669e-02	123474.79	1.173477e-70	2.041850e-68	67.69	12
positions_6nt_m5	-3.8	4634	2659328	124980	4.488729e-02	4.271325e-02	118926.81	3.749519e-71	6.524163e-69	68.19	13
positions_6nt_m5	-3.7	4375	2663703	120605	4.331598e-02	4.112514e-02	114505.03	9.417012e-75	1.638560e-72	71.79	14
positions_6nt_m5	-3.6	4266	2667969	116339	4.178383e-02	3.974497e-02	110662.19	3.707964e-67	6.451857e-65	64.19	15
