; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m1	15	4	1	-28.200	14.200	42.400	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m1	-5.0	4005	2632431	123713	4.488628e-02	4.266287e-02	117584.97	1.206069e-73	2.195046e-71	70.66	1
positions_7nt_m1	-4.9	3988	2636419	119725	4.343933e-02	4.103912e-02	113109.69	1.942462e-88	3.535281e-86	85.45	2
positions_7nt_m1	-4.8	3895	2640314	115830	4.202612e-02	3.974559e-02	109544.53	1.672037e-82	3.043107e-80	79.52	3
positions_7nt_m1	-4.7	3794	2644108	112036	4.064956e-02	3.820215e-02	105290.58	4.576953e-98	8.330054e-96	95.08	4
positions_7nt_m1	-4.6	3750	2647858	108286	3.928896e-02	3.684186e-02	101541.42	2.302681e-101	4.190880e-99	98.38	5
positions_7nt_m1	-4.5	3512	2651370	104774	3.801472e-02	3.564961e-02	98255.41	8.245198e-98	1.500626e-95	94.82	6
positions_7nt_m1	-4.4	3423	2654793	101351	3.677277e-02	3.423225e-02	94348.97	1.256795e-116	2.287367e-114	113.64	7
positions_7nt_m1	-4.3	3316	2658109	98035	3.556963e-02	3.310549e-02	91243.46	2.242237e-113	4.080872e-111	110.39	8
positions_7nt_m1	-4.2	3337	2661446	94698	3.435888e-02	3.189006e-02	87893.56	8.553837e-118	1.556798e-115	114.81	9
positions_7nt_m1	-4.1	3134	2664580	91564	3.322179e-02	3.059842e-02	84333.61	1.104550e-137	2.010282e-135	134.70	10
positions_7nt_m1	-4.0	3167	2667747	88397	3.207272e-02	2.957261e-02	81506.34	1.968762e-129	3.583146e-127	126.45	11
positions_7nt_m1	-3.9	3034	2670781	85363	3.097191e-02	2.835978e-02	78163.62	1.705421e-146	3.103866e-144	143.51	12
positions_7nt_m1	-3.8	2928	2673709	82435	2.990955e-02	2.729440e-02	75227.27	3.941793e-152	7.174063e-150	149.14	13
positions_7nt_m1	-3.7	2781	2676490	79654	2.890053e-02	2.626529e-02	72390.90	5.183538e-160	9.434040e-158	157.03	14
positions_7nt_m1	-3.6	2697	2679187	76957	2.792199e-02	2.536745e-02	69916.32	1.392243e-155	2.533883e-153	152.60	15
positions_7nt_m1	-3.5	2681	2681868	74276	2.694925e-02	2.440222e-02	67256.02	2.270865e-160	4.132974e-158	157.38	16
positions_7nt_m1	-3.4	2589	2684457	71687	2.600990e-02	2.337912e-02	64436.21	1.099479e-177	2.001051e-175	174.70	17
positions_7nt_m1	-3.3	2472	2686929	69215	2.511299e-02	2.248214e-02	61963.99	2.860641e-184	5.206367e-182	181.28	18
positions_7nt_m1	-3.2	2365	2689294	66850	2.425491e-02	2.170378e-02	59818.72	2.263839e-179	4.120187e-177	176.39	19
positions_7nt_m1	-3.1	2319	2691613	64531	2.341352e-02	2.086645e-02	57510.93	1.786480e-185	3.251393e-183	182.49	20
positions_7nt_m1	-3.0	2201	2693814	62330	2.261494e-02	2.005987e-02	55287.87	1.448792e-193	2.636801e-191	190.58	21
positions_7nt_m1	-2.9	2073	2695887	60257	2.186280e-02	1.920499e-02	52931.70	1.506781e-217	2.742341e-215	214.56	22
positions_7nt_m1	-2.8	2100	2697987	58157	2.110086e-02	1.845799e-02	50872.87	2.975278e-223	5.415006e-221	220.27	23
positions_7nt_m1	-2.7	1897	2699884	56260	2.041258e-02	1.773740e-02	48886.82	3.671074e-237	6.681355e-235	234.18	24
positions_7nt_m1	-2.6	1928	2701812	54332	1.971306e-02	1.711138e-02	47161.41	2.530708e-232	4.605889e-230	229.34	25
positions_7nt_m1	-2.5	1864	2703676	52468	1.903675e-02	1.643957e-02	45309.80	2.666051e-240	4.852212e-238	237.31	26
positions_7nt_m1	-2.4	1819	2705495	50649	1.837677e-02	1.572730e-02	43346.68	3.448453e-260	6.276184e-258	257.20	27
positions_7nt_m1	-2.3	1785	2707280	48864	1.772912e-02	1.510425e-02	41629.47	2.847671e-265	5.182760e-263	262.29	28
positions_7nt_m1	-2.2	1691	2708971	47173	1.711559e-02	1.456039e-02	40130.52	1.588922e-260	2.891838e-258	257.54	29
positions_7nt_m1	-2.1	1626	2710597	45547	1.652563e-02	1.397702e-02	38522.66	3.299714e-269	6.005480e-267	266.22	30
positions_7nt_m1	-2.0	1577	2712174	43970	1.595345e-02	1.341460e-02	36972.56	1.527903e-277	2.780783e-275	274.56	31
positions_7nt_m1	-1.9	1542	2713716	42428	1.539398e-02	1.286881e-02	35468.27	2.196780e-285	3.998140e-283	282.40	32
