; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m4/peak-motifs_positions_7nt_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m4	15	4	1	-32.200	14.500	46.700	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m4	-5.0	3448	2640382	115762	4.200145e-02	3.619376e-02	99755.18	0.000000e+00	0.000000e+00	350.00	1
positions_7nt_m4	-4.9	3392	2643774	112370	4.077074e-02	3.488476e-02	96147.39	0.000000e+00	0.000000e+00	350.00	2
positions_7nt_m4	-4.8	3187	2646961	109183	3.961442e-02	3.383863e-02	93264.09	0.000000e+00	0.000000e+00	350.00	3
positions_7nt_m4	-4.7	3239	2650200	105944	3.843922e-02	3.259212e-02	89828.53	0.000000e+00	0.000000e+00	350.00	4
positions_7nt_m4	-4.6	3037	2653237	102907	3.733732e-02	3.149066e-02	86792.76	0.000000e+00	0.000000e+00	350.00	5
positions_7nt_m4	-4.5	2995	2656232	99912	3.625066e-02	3.052429e-02	84129.31	0.000000e+00	0.000000e+00	350.00	6
positions_7nt_m4	-4.4	3009	2659241	96903	3.515892e-02	2.937252e-02	80954.85	0.000000e+00	0.000000e+00	350.00	7
positions_7nt_m4	-4.3	2921	2662162	93982	3.409910e-02	2.845643e-02	78429.99	0.000000e+00	0.000000e+00	350.00	8
positions_7nt_m4	-4.2	2868	2665030	91114	3.305852e-02	2.746475e-02	75696.77	0.000000e+00	0.000000e+00	350.00	9
positions_7nt_m4	-4.1	2772	2667802	88342	3.205276e-02	2.640440e-02	72774.30	0.000000e+00	0.000000e+00	350.00	10
positions_7nt_m4	-4.0	2682	2670484	85660	3.107966e-02	2.556174e-02	70451.81	0.000000e+00	0.000000e+00	350.00	11
positions_7nt_m4	-3.9	2591	2673075	83069	3.013958e-02	2.456013e-02	67691.23	0.000000e+00	0.000000e+00	350.00	12
positions_7nt_m4	-3.8	2644	2675719	80425	2.918027e-02	2.367891e-02	65262.46	0.000000e+00	0.000000e+00	350.00	13
positions_7nt_m4	-3.7	2488	2678207	77937	2.827756e-02	2.282397e-02	62906.12	0.000000e+00	0.000000e+00	350.00	14
positions_7nt_m4	-3.6	2486	2680693	75451	2.737558e-02	2.208026e-02	60856.34	0.000000e+00	0.000000e+00	350.00	15
