; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m2	15	4	1	-30.400	14.600	45.000	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m2	-5.0	3892	2638968	117176	4.251448e-02	4.306432e-02	118691.43	9.999967e-01	1.799994e+02	-2.26	1
positions_7nt_m2	-4.9	3773	2642741	113403	4.114554e-02	4.143385e-02	114197.62	9.919234e-01	1.785462e+02	-2.25	2
positions_7nt_m2	-4.8	3576	2646317	109827	3.984808e-02	4.013792e-02	110625.84	9.929631e-01	1.787334e+02	-2.25	3
positions_7nt_m2	-4.7	3622	2649939	106205	3.853392e-02	3.859261e-02	106366.76	6.939401e-01	1.249092e+02	-2.10	4
positions_7nt_m2	-4.6	3514	2653453	102691	3.725895e-02	3.723184e-02	102616.27	4.064771e-01	7.316588e+01	-1.86	5
positions_7nt_m2	-4.5	3450	2656903	99241	3.600720e-02	3.604150e-02	99335.53	6.204472e-01	1.116805e+02	-2.05	6
positions_7nt_m2	-4.4	3195	2660098	96046	3.484797e-02	3.462993e-02	95445.05	2.404045e-02	4.327280e+00	-0.64	7
positions_7nt_m2	-4.3	3284	2663382	92762	3.365645e-02	3.350776e-02	92352.19	8.540946e-02	1.537370e+01	-1.19	8
positions_7nt_m2	-4.2	3217	2666599	89545	3.248924e-02	3.229346e-02	89005.40	3.320403e-02	5.976725e+00	-0.78	9
positions_7nt_m2	-4.1	3028	2669627	86517	3.139061e-02	3.100395e-02	85451.33	1.100233e-04	1.980419e-02	1.70	10
positions_7nt_m2	-4.0	2989	2672616	83528	3.030612e-02	2.998113e-02	82632.29	7.969248e-04	1.434465e-01	0.84	11
positions_7nt_m2	-3.9	2907	2675523	80621	2.925138e-02	2.876716e-02	79286.39	8.126288e-07	1.462732e-04	3.83	12
positions_7nt_m2	-3.8	2780	2678303	77841	2.824273e-02	2.770357e-02	76355.00	2.731885e-08	4.917392e-06	5.31	13
positions_7nt_m2	-3.7	2738	2681041	75103	2.724931e-02	2.667371e-02	73516.56	1.723017e-09	3.101430e-07	6.51	14
positions_7nt_m2	-3.6	2628	2683669	72475	2.629581e-02	2.577581e-02	71041.82	2.837936e-08	5.108285e-06	5.29	15
