; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m4/peak-motifs_positions_6nt_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m4/peak-motifs_positions_6nt_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m4/peak-motifs_positions_6nt_m4.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_6nt_m4/peak-motifs_positions_6nt_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_6nt_m4	17	4	1	-39.100	15.100	54.200	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_6nt_m4	-5.0	1169	2686889	41091	1.506280e-02	1.338966e-02	36526.69	3.735586e-123	6.724055e-121	120.17	1
positions_6nt_m4	-4.9	1133	2688022	39958	1.464748e-02	1.293105e-02	35275.61	1.259759e-133	2.267566e-131	130.64	2
positions_6nt_m4	-4.8	1088	2689110	38870	1.424865e-02	1.256598e-02	34279.71	4.417242e-132	7.951035e-130	129.10	3
positions_6nt_m4	-4.7	1041	2690151	37829	1.386705e-02	1.213120e-02	33093.63	6.659573e-145	1.198723e-142	141.92	4
positions_6nt_m4	-4.6	1006	2691157	36823	1.349828e-02	1.174767e-02	32047.38	9.584288e-152	1.725172e-149	148.76	5
positions_6nt_m4	-4.5	1051	2692208	35772	1.311301e-02	1.141185e-02	31131.28	1.608812e-147	2.895862e-145	144.54	6
positions_6nt_m4	-4.4	1007	2693215	34765	1.274387e-02	1.101283e-02	30042.77	1.142178e-157	2.055920e-155	154.69	7
positions_6nt_m4	-4.3	953	2694168	33812	1.239453e-02	1.069574e-02	29177.75	3.053368e-156	5.496062e-154	153.26	8
positions_6nt_m4	-4.2	997	2695165	32815	1.202906e-02	1.035236e-02	28241.01	4.896765e-157	8.814177e-155	154.05	9
positions_6nt_m4	-4.1	889	2696054	31926	1.170317e-02	9.985900e-03	27241.32	5.260132e-170	9.468238e-168	167.02	10
positions_6nt_m4	-4.0	885	2696939	31041	1.137876e-02	9.694794e-03	26447.18	2.871212e-168	5.168181e-166	165.29	11
positions_6nt_m4	-3.9	872	2697811	30169	1.105911e-02	9.349137e-03	25504.24	3.277908e-179	5.900234e-177	176.23	12
positions_6nt_m4	-3.8	831	2698642	29338	1.075449e-02	9.044824e-03	24674.08	1.046272e-184	1.883289e-182	181.73	13
positions_6nt_m4	-3.7	820	2699462	28518	1.045390e-02	8.749032e-03	23867.17	1.958439e-189	3.525189e-187	186.45	14
positions_6nt_m4	-3.6	819	2700281	27699	1.015367e-02	8.490179e-03	23161.02	8.690966e-186	1.564374e-183	182.81	15
positions_6nt_m4	-3.5	802	2701083	26897	9.859684e-03	8.209576e-03	22395.54	1.105324e-188	1.989584e-186	185.70	16
positions_6nt_m4	-3.4	724	2701807	26173	9.594286e-03	7.910071e-03	21578.50	4.738338e-203	8.529008e-201	200.07	17
positions_6nt_m4	-3.3	733	2702540	25440	9.325588e-03	7.646436e-03	20859.31	2.887060e-208	5.196709e-206	205.28	18
positions_6nt_m4	-3.2	684	2703224	24756	9.074853e-03	7.415659e-03	20229.75	2.342275e-209	4.216096e-207	206.38	19
positions_6nt_m4	-3.1	701	2703925	24055	8.817886e-03	7.166671e-03	19550.52	4.984603e-214	8.972286e-212	211.05	20
positions_6nt_m4	-3.0	680	2704605	23375	8.568617e-03	6.924612e-03	18890.19	5.036754e-219	9.066158e-217	216.04	21
positions_6nt_m4	-2.9	651	2705256	22724	8.329979e-03	6.666437e-03	18185.89	6.225142e-232	1.120526e-229	228.95	22
positions_6nt_m4	-2.8	630	2705886	22094	8.099039e-03	6.438825e-03	17564.97	1.765484e-238	3.177872e-236	235.50	23
positions_6nt_m4	-2.7	631	2706517	21463	7.867732e-03	6.218474e-03	16963.86	4.554699e-243	8.198459e-241	240.09	24
positions_6nt_m4	-2.6	646	2707163	20817	7.630927e-03	6.025928e-03	16438.60	1.753397e-237	3.156114e-235	234.50	25
positions_6nt_m4	-2.5	579	2707742	20238	7.418682e-03	5.818026e-03	15871.45	6.492723e-244	1.168690e-241	240.93	26
positions_6nt_m4	-2.4	583	2708325	19655	7.204970e-03	5.596694e-03	15267.66	6.238978e-255	1.123016e-252	251.95	27
positions_6nt_m4	-2.3	553	2708878	19102	7.002256e-03	5.401821e-03	14736.05	8.497328e-261	1.529519e-258	257.82	28
