; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m3/peak-motifs_positions_7nt_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m3/peak-motifs_positions_7nt_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/data/sequences/peak-motifs_test.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m3/peak-motifs_positions_7nt_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/10/07/peak-motifs.2014-10-07.093009_2014-10-07.093009_rKpHEN/results/discovered_motifs/positions_7nt_m3/peak-motifs_positions_7nt_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26589
;		c	0.23416
;		g	0.23390
;		t	0.26605
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m3	15	4	1	-36.300	14.300	50.600	a:0.266 c:0.234 g:0.234 t:0.266 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m3	-5.0	2998	2657318	98826	3.585663e-02	3.537361e-02	97494.73	7.439280e-06	1.294435e-03	2.89	1
positions_7nt_m3	-4.9	2989	2660307	95837	3.477214e-02	3.413302e-02	94075.47	2.852831e-09	4.963925e-07	6.30	2
positions_7nt_m3	-4.8	2863	2663170	92974	3.373337e-02	3.314419e-02	91350.14	2.555879e-08	4.447229e-06	5.35	3
positions_7nt_m3	-4.7	2851	2666021	90123	3.269896e-02	3.196456e-02	88098.89	2.518433e-12	4.382073e-10	9.36	4
positions_7nt_m3	-4.6	2737	2668758	87386	3.170590e-02	3.091872e-02	85216.41	2.782086e-14	4.840829e-12	11.32	5
positions_7nt_m3	-4.5	2791	2671549	84595	3.069326e-02	2.999819e-02	82679.30	8.010519e-12	1.393830e-09	8.86	6
positions_7nt_m3	-4.4	2667	2674216	81928	2.972560e-02	2.889693e-02	79644.06	1.496006e-16	2.603050e-14	13.58	7
positions_7nt_m3	-4.3	2594	2676810	79334	2.878443e-02	2.801337e-02	77208.86	5.720525e-15	9.953713e-13	12.00	8
positions_7nt_m3	-4.2	2654	2679464	76680	2.782149e-02	2.705197e-02	74559.08	2.298561e-15	3.999496e-13	12.40	9
positions_7nt_m3	-4.1	2453	2681917	74227	2.693148e-02	2.602379e-02	71725.29	2.455671e-21	4.272868e-19	18.37	10
positions_7nt_m3	-4.0	2404	2684321	71823	2.605924e-02	2.520143e-02	69458.73	8.181095e-20	1.423511e-17	16.85	11
positions_7nt_m3	-3.9	2446	2686767	69377	2.517177e-02	2.422163e-02	66758.27	1.047306e-24	1.822313e-22	21.74	12
positions_7nt_m3	-3.8	2343	2689110	67034	2.432167e-02	2.335444e-02	64368.18	2.270427e-26	3.950543e-24	23.40	13
positions_7nt_m3	-3.7	2157	2691267	64877	2.353905e-02	2.251469e-02	62053.72	2.668294e-30	4.642832e-28	27.33	14
positions_7nt_m3	-3.6	2149	2693416	62728	2.275934e-02	2.177778e-02	60022.68	7.608873e-29	1.323944e-26	25.88	15
positions_7nt_m3	-3.5	2104	2695520	60624	2.199596e-02	2.098384e-02	57834.47	1.428906e-31	2.486296e-29	28.60	16
positions_7nt_m3	-3.4	2048	2697568	58576	2.125289e-02	2.014080e-02	55510.93	4.409000e-39	7.671660e-37	36.12	17
positions_7nt_m3	-3.3	2038	2699606	56538	2.051345e-02	1.940170e-02	53473.85	2.045026e-40	3.558345e-38	37.45	18
positions_7nt_m3	-3.2	1854	2701460	54684	1.984077e-02	1.875928e-02	51703.25	1.436606e-39	2.499695e-37	36.60	19
positions_7nt_m3	-3.1	1912	2703372	52772	1.914705e-02	1.806862e-02	49799.69	9.899171e-41	1.722456e-38	37.76	20
positions_7nt_m3	-3.0	1689	2705061	51083	1.853423e-02	1.740172e-02	47961.64	3.085072e-46	5.368026e-44	43.27	21
positions_7nt_m3	-2.9	1716	2706777	49367	1.791163e-02	1.669644e-02	46017.79	6.704337e-55	1.166555e-52	51.93	22
positions_7nt_m3	-2.8	1657	2708434	47710	1.731042e-02	1.607791e-02	44313.02	2.113183e-58	3.676939e-56	55.43	23
positions_7nt_m3	-2.7	1595	2710029	46115	1.673172e-02	1.548091e-02	42667.60	3.323750e-62	5.783325e-60	59.24	24
positions_7nt_m3	-2.6	1525	2711554	44590	1.617841e-02	1.495934e-02	41230.08	3.867075e-61	6.728711e-59	58.17	25
positions_7nt_m3	-2.5	1566	2713120	43024	1.561022e-02	1.439978e-02	39687.85	1.747223e-62	3.040168e-60	59.52	26
positions_7nt_m3	-2.4	1507	2714627	41517	1.506344e-02	1.380720e-02	38054.61	9.698394e-70	1.687521e-67	66.77	27
positions_7nt_m3	-2.3	1478	2716105	40039	1.452719e-02	1.328648e-02	36619.44	1.423190e-70	2.476351e-68	67.61	28
positions_7nt_m3	-2.2	1400	2717505	38639	1.401923e-02	1.283113e-02	35364.44	4.183575e-67	7.279421e-65	64.14	29
positions_7nt_m3	-2.1	1424	2718929	37215	1.350256e-02	1.234075e-02	34012.87	1.147232e-66	1.996184e-64	63.70	30
